"","date","time","volume","tradingphase"
"465","2020-04-03","10:55:00",114996,"CONTINUOUS"
"466","2020-04-03","11:00:00",103585,"CONTINUOUS"
"467","2020-04-03","11:05:00",128392,"CONTINUOUS"
"468","2020-04-03","11:10:00",76897,"CONTINUOUS"
"469","2020-04-03","11:15:00",220589,"CONTINUOUS"
"470","2020-04-03","11:20:00",106397,"CONTINUOUS"
"471","2020-04-03","11:25:00",72878,"CONTINUOUS"
"472","2020-04-03","11:30:00",142879,"CONTINUOUS"
"473","2020-04-03","11:35:00",210733,"CONTINUOUS"
"474","2020-04-03","11:40:00",75400,"CONTINUOUS"
"475","2020-04-03","11:45:00",141177,"CONTINUOUS"
"476","2020-04-03","11:50:00",380918,"CONTINUOUS"
"477","2020-04-03","11:55:00",714058,"CONTINUOUS"
"478","2020-04-03","12:00:00",327004,"CONTINUOUS"
"479","2020-04-03","12:05:00",124639,"CONTINUOUS"
"480","2020-04-03","12:10:00",206953,"CONTINUOUS"
"481","2020-04-03","12:15:00",365782,"CONTINUOUS"
"482","2020-04-03","12:20:00",184177,"CONTINUOUS"
"483","2020-04-03","12:25:00",92102,"CONTINUOUS"
"484","2020-04-03","12:30:00",136788,"CONTINUOUS"
"485","2020-04-03","12:35:00",64282,"CONTINUOUS"
"486","2020-04-03","12:40:00",129341,"CONTINUOUS"
"487","2020-04-03","12:45:00",208414,"CONTINUOUS"
"488","2020-04-03","12:50:00",235314,"CONTINUOUS"
"489","2020-04-03","12:55:00",104935,"CONTINUOUS"
"490","2020-04-03","13:00:00",224491,"CONTINUOUS"
"491","2020-04-03","13:05:00",301344,"CONTINUOUS"
"492","2020-04-03","13:10:00",231986,"CONTINUOUS"
"493","2020-04-03","13:15:00",300608,"CONTINUOUS"
"494","2020-04-03","13:20:00",156109,"CONTINUOUS"
"495","2020-04-03","13:25:00",536486,"CONTINUOUS"
"496","2020-04-03","13:30:00",875082,"CONTINUOUS"
"497","2020-04-03","13:35:00",321906,"CONTINUOUS"
"498","2020-04-03","13:40:00",568646,"CONTINUOUS"
"499","2020-04-03","13:45:00",152599,"CONTINUOUS"
"500","2020-04-03","13:50:00",244594,"CONTINUOUS"
"501","2020-04-03","13:55:00",381933,"CONTINUOUS"
"502","2020-04-03","14:00:00",300998,"CONTINUOUS"
"503","2020-04-03","14:05:00",166422,"CONTINUOUS"
"504","2020-04-03","14:10:00",125629,"CONTINUOUS"
"505","2020-04-03","14:15:00",163663,"CONTINUOUS"
"506","2020-04-03","14:20:00",435246,"CONTINUOUS"
"507","2020-04-03","14:25:00",122732,"CONTINUOUS"
"508","2020-04-03","14:30:00",243287,"CONTINUOUS"
"509","2020-04-03","14:35:00",599224,"CONTINUOUS"
"510","2020-04-03","14:40:00",124790,"CONTINUOUS"
"511","2020-04-03","14:45:00",359954,"CONTINUOUS"
"512","2020-04-03","14:50:00",212807,"CONTINUOUS"
"513","2020-04-03","14:55:00",246673,"CONTINUOUS"
"514","2020-04-03","15:00:00",365553,"CONTINUOUS"
"515","2020-04-03","15:05:00",489254,"CONTINUOUS"
"516","2020-04-03","15:10:00",546833,"CONTINUOUS"
"517","2020-04-03","15:15:00",605353,"CONTINUOUS"
"518","2020-04-03","15:20:00",1179456,"CONTINUOUS"
"519","2020-04-03","15:25:00",601408,"CONTINUOUS"
"520","2020-04-03","",23202515,"CLOSING AUCTION"
"521","2020-04-06","",2544725,"OPENING AUCTION"
"522","2020-04-06","07:00:00",801079,"CONTINUOUS"
"523","2020-04-06","07:05:00",1088901,"CONTINUOUS"
"524","2020-04-06","07:10:00",1107443,"CONTINUOUS"
"525","2020-04-06","07:15:00",843439,"CONTINUOUS"
"526","2020-04-06","07:20:00",378829,"CONTINUOUS"
"527","2020-04-06","07:25:00",364444,"CONTINUOUS"
"528","2020-04-06","07:30:00",227155,"CONTINUOUS"
"529","2020-04-06","07:35:00",149306,"CONTINUOUS"
"530","2020-04-06","07:40:00",433696,"CONTINUOUS"
"531","2020-04-06","07:45:00",324814,"CONTINUOUS"
"532","2020-04-06","07:50:00",443602,"CONTINUOUS"
"533","2020-04-06","07:55:00",1981967,"CONTINUOUS"
"534","2020-04-06","08:00:00",364309,"CONTINUOUS"
"535","2020-04-06","08:05:00",763972,"CONTINUOUS"
"536","2020-04-06","08:10:00",708404,"CONTINUOUS"
"537","2020-04-06","08:15:00",292769,"CONTINUOUS"
"538","2020-04-06","08:20:00",619517,"CONTINUOUS"
"539","2020-04-06","08:25:00",483127,"CONTINUOUS"
"540","2020-04-06","08:30:00",391835,"CONTINUOUS"
"541","2020-04-06","08:35:00",462797,"CONTINUOUS"
"542","2020-04-06","08:40:00",311436,"CONTINUOUS"
"543","2020-04-06","08:45:00",516706,"CONTINUOUS"
"544","2020-04-06","08:50:00",320114,"CONTINUOUS"
"545","2020-04-06","08:55:00",468842,"CONTINUOUS"
"546","2020-04-06","09:00:00",371097,"CONTINUOUS"
"547","2020-04-06","09:05:00",200475,"CONTINUOUS"
"548","2020-04-06","09:10:00",375766,"CONTINUOUS"
"549","2020-04-06","09:15:00",615022,"CONTINUOUS"
"550","2020-04-06","09:20:00",141651,"CONTINUOUS"
"551","2020-04-06","09:25:00",340275,"CONTINUOUS"
"552","2020-04-06","09:30:00",234194,"CONTINUOUS"
"553","2020-04-06","09:35:00",230849,"CONTINUOUS"
"554","2020-04-06","09:40:00",372755,"CONTINUOUS"
"555","2020-04-06","09:45:00",434986,"CONTINUOUS"
"556","2020-04-06","09:50:00",346991,"CONTINUOUS"
"557","2020-04-06","09:55:00",314903,"CONTINUOUS"
"558","2020-04-06","10:00:00",156937,"CONTINUOUS"
"559","2020-04-06","10:05:00",120973,"CONTINUOUS"
"560","2020-04-06","10:10:00",139711,"CONTINUOUS"
"561","2020-04-06","10:15:00",259835,"CONTINUOUS"
"562","2020-04-06","10:20:00",308314,"CONTINUOUS"
"563","2020-04-06","10:25:00",172490,"CONTINUOUS"
"564","2020-04-06","10:30:00",259718,"CONTINUOUS"
"565","2020-04-06","10:35:00",165862,"CONTINUOUS"
"566","2020-04-06","10:40:00",141955,"CONTINUOUS"
"567","2020-04-06","10:45:00",189743,"CONTINUOUS"
"568","2020-04-06","10:50:00",157417,"CONTINUOUS"
"569","2020-04-06","10:55:00",232972,"CONTINUOUS"
"570","2020-04-06","11:00:00",217814,"CONTINUOUS"
"571","2020-04-06","11:05:00",240382,"CONTINUOUS"
"572","2020-04-06","11:10:00",249735,"CONTINUOUS"
"573","2020-04-06","11:15:00",186856,"CONTINUOUS"
"574","2020-04-06","11:20:00",232217,"CONTINUOUS"
"575","2020-04-06","11:25:00",188364,"CONTINUOUS"
"576","2020-04-06","11:30:00",240155,"CONTINUOUS"
"577","2020-04-06","11:35:00",386901,"CONTINUOUS"
"578","2020-04-06","11:40:00",276370,"CONTINUOUS"
"579","2020-04-06","11:45:00",161108,"CONTINUOUS"
"580","2020-04-06","11:50:00",183625,"CONTINUOUS"
"581","2020-04-06","11:55:00",181039,"CONTINUOUS"
"582","2020-04-06","12:00:00",92978,"CONTINUOUS"
"583","2020-04-06","12:05:00",130005,"CONTINUOUS"
"584","2020-04-06","12:10:00",108535,"CONTINUOUS"
"585","2020-04-06","12:15:00",319396,"CONTINUOUS"
"586","2020-04-06","12:20:00",70342,"CONTINUOUS"
"587","2020-04-06","12:25:00",152874,"CONTINUOUS"
"588","2020-04-06","12:30:00",176761,"CONTINUOUS"
"589","2020-04-06","12:35:00",166547,"CONTINUOUS"
"590","2020-04-06","12:40:00",121874,"CONTINUOUS"
"591","2020-04-06","12:45:00",197563,"CONTINUOUS"
"592","2020-04-06","12:50:00",193626,"CONTINUOUS"
"593","2020-04-06","12:55:00",195414,"CONTINUOUS"
"594","2020-04-06","13:00:00",167678,"CONTINUOUS"
"595","2020-04-06","13:05:00",313417,"CONTINUOUS"
"596","2020-04-06","13:10:00",226303,"CONTINUOUS"
"597","2020-04-06","13:15:00",214754,"CONTINUOUS"
"598","2020-04-06","13:20:00",188059,"CONTINUOUS"
"599","2020-04-06","13:25:00",354461,"CONTINUOUS"
"600","2020-04-06","13:30:00",773688,"CONTINUOUS"
"601","2020-04-06","13:35:00",226855,"CONTINUOUS"
"602","2020-04-06","13:40:00",142119,"CONTINUOUS"
"603","2020-04-06","13:45:00",255120,"CONTINUOUS"
"604","2020-04-06","13:50:00",357621,"CONTINUOUS"
"605","2020-04-06","13:55:00",215002,"CONTINUOUS"
"606","2020-04-06","14:00:00",592817,"CONTINUOUS"
"607","2020-04-06","14:05:00",623656,"CONTINUOUS"
"608","2020-04-06","14:10:00",346917,"CONTINUOUS"
"609","2020-04-06","14:15:00",278511,"CONTINUOUS"
"610","2020-04-06","14:20:00",259730,"CONTINUOUS"
"611","2020-04-06","14:25:00",442684,"CONTINUOUS"
"612","2020-04-06","14:30:00",262947,"CONTINUOUS"
"613","2020-04-06","14:35:00",399539,"CONTINUOUS"
"614","2020-04-06","14:40:00",416302,"CONTINUOUS"
"615","2020-04-06","14:45:00",627116,"CONTINUOUS"
"616","2020-04-06","14:50:00",417660,"CONTINUOUS"
"617","2020-04-06","14:55:00",331503,"CONTINUOUS"
"618","2020-04-06","15:00:00",193866,"CONTINUOUS"
"619","2020-04-06","15:05:00",174785,"CONTINUOUS"
"620","2020-04-06","15:10:00",378635,"CONTINUOUS"
"621","2020-04-06","15:15:00",474273,"CONTINUOUS"
"622","2020-04-06","15:20:00",505710,"CONTINUOUS"
"623","2020-04-06","15:25:00",685521,"CONTINUOUS"
"624","2020-04-06","",24152633,"CLOSING AUCTION"
"625","2020-04-07","",631254,"OPENING AUCTION"
"626","2020-04-07","07:00:00",344121,"CONTINUOUS"
"627","2020-04-07","07:05:00",653192,"CONTINUOUS"
"628","2020-04-07","07:10:00",870029,"CONTINUOUS"
"629","2020-04-07","07:15:00",563371,"CONTINUOUS"
"630","2020-04-07","07:20:00",868471,"CONTINUOUS"
"631","2020-04-07","07:25:00",806568,"CONTINUOUS"
"632","2020-04-07","07:30:00",414197,"CONTINUOUS"
"633","2020-04-07","07:35:00",255490,"CONTINUOUS"
"634","2020-04-07","07:40:00",395639,"CONTINUOUS"
"635","2020-04-07","07:45:00",223282,"CONTINUOUS"
"636","2020-04-07","07:50:00",584741,"CONTINUOUS"
"637","2020-04-07","07:55:00",502901,"CONTINUOUS"
"638","2020-04-07","08:00:00",499123,"CONTINUOUS"
"639","2020-04-07","08:05:00",937259,"CONTINUOUS"
"640","2020-04-07","08:10:00",180137,"CONTINUOUS"
"641","2020-04-07","08:15:00",145824,"CONTINUOUS"
"642","2020-04-07","08:20:00",485170,"CONTINUOUS"
"643","2020-04-07","08:25:00",552625,"CONTINUOUS"
"644","2020-04-07","08:30:00",287006,"CONTINUOUS"
"645","2020-04-07","08:35:00",263610,"CONTINUOUS"
"646","2020-04-07","08:40:00",236503,"CONTINUOUS"
"647","2020-04-07","08:45:00",252610,"CONTINUOUS"
"648","2020-04-07","08:50:00",222811,"CONTINUOUS"
"649","2020-04-07","08:55:00",157578,"CONTINUOUS"
"650","2020-04-07","09:00:00",217451,"CONTINUOUS"
"651","2020-04-07","09:05:00",197230,"CONTINUOUS"
"652","2020-04-07","09:10:00",218054,"CONTINUOUS"
"653","2020-04-07","09:15:00",139896,"CONTINUOUS"
"654","2020-04-07","09:20:00",386621,"CONTINUOUS"
"655","2020-04-07","09:25:00",119438,"CONTINUOUS"
"656","2020-04-07","09:30:00",286302,"CONTINUOUS"
"657","2020-04-07","09:35:00",179721,"CONTINUOUS"
"658","2020-04-07","09:40:00",124113,"CONTINUOUS"
"659","2020-04-07","09:45:00",277685,"CONTINUOUS"
"660","2020-04-07","09:50:00",109600,"CONTINUOUS"
"661","2020-04-07","09:55:00",151801,"CONTINUOUS"
"662","2020-04-07","10:00:00",1164828,"CONTINUOUS"
"663","2020-04-07","10:05:00",614342,"CONTINUOUS"
"664","2020-04-07","10:10:00",134406,"CONTINUOUS"
"665","2020-04-07","10:15:00",1030393,"CONTINUOUS"
"666","2020-04-07","10:20:00",397341,"CONTINUOUS"
"667","2020-04-07","10:25:00",78516,"CONTINUOUS"
"668","2020-04-07","10:30:00",362502,"CONTINUOUS"
"669","2020-04-07","10:35:00",86225,"CONTINUOUS"
"670","2020-04-07","10:40:00",112653,"CONTINUOUS"
"671","2020-04-07","10:45:00",64820,"CONTINUOUS"
"672","2020-04-07","10:50:00",122138,"CONTINUOUS"
"673","2020-04-07","10:55:00",325115,"CONTINUOUS"
"674","2020-04-07","11:00:00",162776,"CONTINUOUS"
"675","2020-04-07","11:05:00",131447,"CONTINUOUS"
"676","2020-04-07","11:10:00",170510,"CONTINUOUS"
"677","2020-04-07","11:15:00",102317,"CONTINUOUS"
"678","2020-04-07","11:20:00",82973,"CONTINUOUS"
"679","2020-04-07","11:25:00",47565,"CONTINUOUS"
"680","2020-04-07","11:30:00",156024,"CONTINUOUS"
"681","2020-04-07","11:35:00",155486,"CONTINUOUS"
"682","2020-04-07","11:40:00",101207,"CONTINUOUS"
"683","2020-04-07","11:45:00",108061,"CONTINUOUS"
"684","2020-04-07","11:50:00",173557,"CONTINUOUS"
"685","2020-04-07","11:55:00",179108,"CONTINUOUS"
"686","2020-04-07","12:00:00",142965,"CONTINUOUS"
"687","2020-04-07","12:05:00",144412,"CONTINUOUS"
"688","2020-04-07","12:10:00",155075,"CONTINUOUS"
"689","2020-04-07","12:15:00",187051,"CONTINUOUS"
"690","2020-04-07","12:20:00",86296,"CONTINUOUS"
"691","2020-04-07","12:25:00",271744,"CONTINUOUS"
"692","2020-04-07","12:30:00",364622,"CONTINUOUS"
"693","2020-04-07","12:35:00",869676,"CONTINUOUS"
"694","2020-04-07","12:40:00",425267,"CONTINUOUS"
"695","2020-04-07","12:45:00",388716,"CONTINUOUS"
"696","2020-04-07","12:50:00",453425,"CONTINUOUS"
"697","2020-04-07","12:55:00",334570,"CONTINUOUS"
"698","2020-04-07","13:00:00",604191,"CONTINUOUS"
"699","2020-04-07","13:05:00",397342,"CONTINUOUS"
"700","2020-04-07","13:10:00",242455,"CONTINUOUS"
"701","2020-04-07","13:15:00",313647,"CONTINUOUS"
"702","2020-04-07","13:20:00",270271,"CONTINUOUS"
"703","2020-04-07","13:25:00",343331,"CONTINUOUS"
"704","2020-04-07","13:30:00",635145,"CONTINUOUS"
"705","2020-04-07","13:35:00",356850,"CONTINUOUS"
"706","2020-04-07","13:40:00",468802,"CONTINUOUS"
"707","2020-04-07","13:45:00",463545,"CONTINUOUS"
"708","2020-04-07","13:50:00",598015,"CONTINUOUS"
"709","2020-04-07","13:55:00",1048765,"CONTINUOUS"
"710","2020-04-07","14:00:00",499765,"CONTINUOUS"
"711","2020-04-07","14:05:00",599148,"CONTINUOUS"
"712","2020-04-07","14:10:00",848311,"CONTINUOUS"
"713","2020-04-07","14:15:00",580366,"CONTINUOUS"
"714","2020-04-07","14:20:00",416346,"CONTINUOUS"
"715","2020-04-07","14:25:00",575715,"CONTINUOUS"
"716","2020-04-07","14:30:00",829671,"CONTINUOUS"
"717","2020-04-07","14:35:00",1011628,"CONTINUOUS"
"718","2020-04-07","14:40:00",798195,"CONTINUOUS"
"719","2020-04-07","14:45:00",675592,"CONTINUOUS"
"720","2020-04-07","14:50:00",523604,"CONTINUOUS"
"721","2020-04-07","14:55:00",591487,"CONTINUOUS"
"722","2020-04-07","15:00:00",344833,"CONTINUOUS"
"723","2020-04-07","15:05:00",980416,"CONTINUOUS"
"724","2020-04-07","15:10:00",983176,"CONTINUOUS"
"725","2020-04-07","15:15:00",1253929,"CONTINUOUS"
"726","2020-04-07","15:20:00",1285320,"CONTINUOUS"
"727","2020-04-07","15:25:00",1220194,"CONTINUOUS"
"728","2020-04-07","",25998036,"CLOSING AUCTION"
"729","2020-04-08","",615643,"OPENING AUCTION"
"730","2020-04-08","07:00:00",237362,"CONTINUOUS"
"731","2020-04-08","07:05:00",323876,"CONTINUOUS"
"732","2020-04-08","07:10:00",667488,"CONTINUOUS"
"733","2020-04-08","07:15:00",433885,"CONTINUOUS"
"734","2020-04-08","07:20:00",327999,"CONTINUOUS"
"735","2020-04-08","07:25:00",52993,"CONTINUOUS"
"736","2020-04-08","07:30:00",539471,"CONTINUOUS"
"737","2020-04-08","07:35:00",205302,"CONTINUOUS"
"738","2020-04-08","07:40:00",711530,"CONTINUOUS"
"739","2020-04-08","07:45:00",107933,"CONTINUOUS"
"740","2020-04-08","07:50:00",96813,"CONTINUOUS"
"741","2020-04-08","07:55:00",169839,"CONTINUOUS"
"742","2020-04-08","08:00:00",613202,"CONTINUOUS"
"743","2020-04-08","08:05:00",295621,"CONTINUOUS"
"744","2020-04-08","08:10:00",287452,"CONTINUOUS"
"745","2020-04-08","08:15:00",364900,"CONTINUOUS"
"746","2020-04-08","08:20:00",314349,"CONTINUOUS"
"747","2020-04-08","08:25:00",322005,"CONTINUOUS"
"748","2020-04-08","08:30:00",423472,"CONTINUOUS"
"749","2020-04-08","08:35:00",341838,"CONTINUOUS"
"750","2020-04-08","08:40:00",482139,"CONTINUOUS"
"751","2020-04-08","08:45:00",357113,"CONTINUOUS"
"752","2020-04-08","08:50:00",264578,"CONTINUOUS"
"753","2020-04-08","08:55:00",186842,"CONTINUOUS"
"754","2020-04-08","09:00:00",148200,"CONTINUOUS"
"755","2020-04-08","09:05:00",295578,"CONTINUOUS"
"756","2020-04-08","09:10:00",441729,"CONTINUOUS"
"757","2020-04-08","09:15:00",251893,"CONTINUOUS"
"758","2020-04-08","09:20:00",252698,"CONTINUOUS"
"759","2020-04-08","09:25:00",174708,"CONTINUOUS"
"760","2020-04-08","09:30:00",173108,"CONTINUOUS"
"761","2020-04-08","09:35:00",121113,"CONTINUOUS"
"762","2020-04-08","09:40:00",191507,"CONTINUOUS"
"763","2020-04-08","09:45:00",414940,"CONTINUOUS"
"764","2020-04-08","09:50:00",160860,"CONTINUOUS"
"765","2020-04-08","09:55:00",81520,"CONTINUOUS"
"766","2020-04-08","10:00:00",171835,"CONTINUOUS"
"767","2020-04-08","10:05:00",125447,"CONTINUOUS"
"768","2020-04-08","10:10:00",179120,"CONTINUOUS"
"769","2020-04-08","10:15:00",115174,"CONTINUOUS"
"770","2020-04-08","10:20:00",245593,"CONTINUOUS"
"771","2020-04-08","10:25:00",105183,"CONTINUOUS"
"772","2020-04-08","10:30:00",239024,"CONTINUOUS"
"773","2020-04-08","10:35:00",420804,"CONTINUOUS"
"774","2020-04-08","10:40:00",246443,"CONTINUOUS"
"775","2020-04-08","10:45:00",234726,"CONTINUOUS"
"776","2020-04-08","10:50:00",379462,"CONTINUOUS"
"777","2020-04-08","10:55:00",403470,"CONTINUOUS"
"778","2020-04-08","11:00:00",240549,"CONTINUOUS"
"779","2020-04-08","11:05:00",242980,"CONTINUOUS"
"780","2020-04-08","11:10:00",326405,"CONTINUOUS"
"781","2020-04-08","11:15:00",264432,"CONTINUOUS"
"782","2020-04-08","11:20:00",429997,"CONTINUOUS"
"783","2020-04-08","11:25:00",197615,"CONTINUOUS"
"784","2020-04-08","11:30:00",414060,"CONTINUOUS"
"785","2020-04-08","11:35:00",369451,"CONTINUOUS"
"786","2020-04-08","11:40:00",486665,"CONTINUOUS"
"787","2020-04-08","11:45:00",361450,"CONTINUOUS"
"788","2020-04-08","11:50:00",735796,"CONTINUOUS"
"789","2020-04-08","11:55:00",425059,"CONTINUOUS"
"790","2020-04-08","12:00:00",594595,"CONTINUOUS"
"791","2020-04-08","12:05:00",858457,"CONTINUOUS"
"792","2020-04-08","12:10:00",451812,"CONTINUOUS"
"793","2020-04-08","12:15:00",532461,"CONTINUOUS"
"794","2020-04-08","12:20:00",727507,"CONTINUOUS"
"795","2020-04-08","12:25:00",328710,"CONTINUOUS"
"796","2020-04-08","12:30:00",550374,"CONTINUOUS"
"797","2020-04-08","12:35:00",393403,"CONTINUOUS"
"798","2020-04-08","12:40:00",324346,"CONTINUOUS"
"799","2020-04-08","12:45:00",507728,"CONTINUOUS"
"800","2020-04-08","12:50:00",325923,"CONTINUOUS"
"801","2020-04-08","12:55:00",461271,"CONTINUOUS"
"802","2020-04-08","13:00:00",333847,"CONTINUOUS"
"803","2020-04-08","13:05:00",964524,"CONTINUOUS"
"804","2020-04-08","13:10:00",1045212,"CONTINUOUS"
"805","2020-04-08","13:15:00",882531,"CONTINUOUS"
"806","2020-04-08","13:20:00",369671,"CONTINUOUS"
"807","2020-04-08","13:25:00",392672,"CONTINUOUS"
"808","2020-04-08","13:30:00",1487684,"CONTINUOUS"
"809","2020-04-08","13:35:00",746002,"CONTINUOUS"
"810","2020-04-08","13:40:00",748676,"CONTINUOUS"
"811","2020-04-08","13:45:00",605256,"CONTINUOUS"
"812","2020-04-08","13:50:00",931328,"CONTINUOUS"
"813","2020-04-08","13:55:00",1043145,"CONTINUOUS"
"814","2020-04-08","14:00:00",935362,"CONTINUOUS"
"815","2020-04-08","14:05:00",1373080,"CONTINUOUS"
"816","2020-04-08","14:10:00",1279580,"CONTINUOUS"
"817","2020-04-08","14:15:00",989184,"CONTINUOUS"
"818","2020-04-08","14:20:00",881388,"CONTINUOUS"
"819","2020-04-08","14:25:00",1502053,"CONTINUOUS"
"820","2020-04-08","14:30:00",1521881,"CONTINUOUS"
"821","2020-04-08","14:35:00",1626637,"CONTINUOUS"
"822","2020-04-08","14:40:00",1175892,"CONTINUOUS"
"823","2020-04-08","14:45:00",1016544,"CONTINUOUS"
"824","2020-04-08","14:50:00",1168835,"CONTINUOUS"
"825","2020-04-08","14:55:00",982349,"CONTINUOUS"
"826","2020-04-08","15:00:00",683571,"CONTINUOUS"
"827","2020-04-08","15:05:00",1466063,"CONTINUOUS"
"828","2020-04-08","15:10:00",1029829,"CONTINUOUS"
"829","2020-04-08","15:15:00",966562,"CONTINUOUS"
"830","2020-04-08","15:20:00",1385263,"CONTINUOUS"
"831","2020-04-08","15:25:00",2332427,"CONTINUOUS"
"832","2020-04-08","",34718451,"CLOSING AUCTION"
"833","2020-04-09","",389809,"OPENING AUCTION"
"834","2020-04-09","07:00:00",254236,"CONTINUOUS"
"835","2020-04-09","07:05:00",856825,"CONTINUOUS"
"836","2020-04-09","07:10:00",744387,"CONTINUOUS"
"837","2020-04-09","07:15:00",391490,"CONTINUOUS"
"838","2020-04-09","07:20:00",367303,"CONTINUOUS"
"839","2020-04-09","07:25:00",194218,"CONTINUOUS"
"840","2020-04-09","07:30:00",712120,"CONTINUOUS"
"841","2020-04-09","07:35:00",303214,"CONTINUOUS"
"842","2020-04-09","07:40:00",162000,"CONTINUOUS"
"843","2020-04-09","07:45:00",362588,"CONTINUOUS"
"844","2020-04-09","07:50:00",457195,"CONTINUOUS"
"845","2020-04-09","07:55:00",211641,"CONTINUOUS"
"846","2020-04-09","08:00:00",269871,"CONTINUOUS"
"847","2020-04-09","08:05:00",222824,"CONTINUOUS"
"848","2020-04-09","08:10:00",378559,"CONTINUOUS"
"849","2020-04-09","08:15:00",201518,"CONTINUOUS"
"850","2020-04-09","08:20:00",362409,"CONTINUOUS"
"851","2020-04-09","08:25:00",544068,"CONTINUOUS"
"852","2020-04-09","08:30:00",744840,"CONTINUOUS"
"853","2020-04-09","08:35:00",420634,"CONTINUOUS"
"854","2020-04-09","08:40:00",268419,"CONTINUOUS"
"855","2020-04-09","08:45:00",375027,"CONTINUOUS"
"856","2020-04-09","08:50:00",236494,"CONTINUOUS"
"857","2020-04-09","08:55:00",157205,"CONTINUOUS"
"858","2020-04-09","09:00:00",244509,"CONTINUOUS"
"859","2020-04-09","09:05:00",337593,"CONTINUOUS"
"860","2020-04-09","09:10:00",248779,"CONTINUOUS"
"861","2020-04-09","09:15:00",392926,"CONTINUOUS"
"862","2020-04-09","09:20:00",430796,"CONTINUOUS"
"863","2020-04-09","09:25:00",205715,"CONTINUOUS"
"864","2020-04-09","09:30:00",205753,"CONTINUOUS"
"865","2020-04-09","09:35:00",151387,"CONTINUOUS"
"866","2020-04-09","09:40:00",120910,"CONTINUOUS"
"867","2020-04-09","09:45:00",195475,"CONTINUOUS"
"868","2020-04-09","09:50:00",108617,"CONTINUOUS"
"869","2020-04-09","09:55:00",242265,"CONTINUOUS"
"870","2020-04-09","10:00:00",246174,"CONTINUOUS"
"871","2020-04-09","10:05:00",395189,"CONTINUOUS"
"872","2020-04-09","10:10:00",121760,"CONTINUOUS"
"873","2020-04-09","10:15:00",88153,"CONTINUOUS"
"874","2020-04-09","10:20:00",148586,"CONTINUOUS"
"875","2020-04-09","10:25:00",76269,"CONTINUOUS"
"876","2020-04-09","10:30:00",196028,"CONTINUOUS"
"877","2020-04-09","10:35:00",130605,"CONTINUOUS"
"878","2020-04-09","10:40:00",172438,"CONTINUOUS"
"879","2020-04-09","10:45:00",144081,"CONTINUOUS"
"880","2020-04-09","10:50:00",131707,"CONTINUOUS"
"881","2020-04-09","10:55:00",233244,"CONTINUOUS"
"882","2020-04-09","11:00:00",140797,"CONTINUOUS"
"883","2020-04-09","11:05:00",327371,"CONTINUOUS"
"884","2020-04-09","11:10:00",604521,"CONTINUOUS"
"885","2020-04-09","11:15:00",187214,"CONTINUOUS"
"886","2020-04-09","11:20:00",95474,"CONTINUOUS"
"887","2020-04-09","11:25:00",152164,"CONTINUOUS"
"888","2020-04-09","11:30:00",112185,"CONTINUOUS"
"889","2020-04-09","11:35:00",254214,"CONTINUOUS"
"890","2020-04-09","11:40:00",123317,"CONTINUOUS"
"891","2020-04-09","11:45:00",525320,"CONTINUOUS"
"892","2020-04-09","11:50:00",497509,"CONTINUOUS"
"893","2020-04-09","11:55:00",170193,"CONTINUOUS"
"894","2020-04-09","12:00:00",74079,"CONTINUOUS"
"895","2020-04-09","12:05:00",81190,"CONTINUOUS"
"896","2020-04-09","12:10:00",54605,"CONTINUOUS"
"897","2020-04-09","12:15:00",143471,"CONTINUOUS"
"898","2020-04-09","12:20:00",159558,"CONTINUOUS"
"899","2020-04-09","12:25:00",142855,"CONTINUOUS"
"900","2020-04-09","12:30:00",387183,"CONTINUOUS"
"901","2020-04-09","12:35:00",126109,"CONTINUOUS"
"902","2020-04-09","12:40:00",123440,"CONTINUOUS"
